,filename,fileid,char_start_offset,char_end_offset,paragraph_id,text
287,UNSC_2014_SPV.7165_spch006_Rwanda.txt,UNSC_2014_SPV.7165_spch006,0,555,0,"I would like to thank you, Madam President, for convening this emergency meeting on Ukraine, and Mr. Jeffrey Feltman, Under-Secretary-General for Political Affairs, for his briefing on the developments in the situation in eastern Ukraine.
We believe, however, that the Ukrainian people and the international community will not judge us on the number of public briefings we organize in the Council or the toughness of our statements, but on our political will and how we use our influence to effectively help Ukrainians resolve the crisis in their country."
288,UNSC_2014_SPV.7165_spch006_Rwanda.txt,UNSC_2014_SPV.7165_spch006,555,557,1,"

"
289,UNSC_2014_SPV.7165_spch006_Rwanda.txt,UNSC_2014_SPV.7165_spch006,557,1228,2,"We are witnessing a situation that is deteriorating every day and leading slowly to an open war that might involve countries of the region and beyond. Indeed, the developments of the last few weeks are alarming and have immensely undermined the diplomatic efforts to defuse the situation. We condemn in the strongest terms the attempt made to assassinate Hennadiy Kernes, the Mayor of Kharkiv, Ukraine's second-largest city, as well as the illegal detention of the military monitors from the Organization for Security and Cooperation in Europe (OSCE) and their Ukrainian staff, which is a serious violation of the current agreement, and we demand their immediate release."
290,UNSC_2014_SPV.7165_spch006_Rwanda.txt,UNSC_2014_SPV.7165_spch006,1228,1230,3,"

"
291,UNSC_2014_SPV.7165_spch006_Rwanda.txt,UNSC_2014_SPV.7165_spch006,1230,1747,4,"While we welcome the joint de-escalation measures agreed on in Geneva on 17 April and involving the main stakeholders as a step towards a tangible solution to the crisis, we are concerned about the fact that many of those measures have not been implemented. We urge all parties to implement their parts of the agreement, and especially to disarm all military groups and restore all seized buildings. The OSCE monitors must be allowed to play a role and to fulfil their mandate, as stipulated in the joint declaration."
292,UNSC_2014_SPV.7165_spch006_Rwanda.txt,UNSC_2014_SPV.7165_spch006,1747,1749,5,"

"
293,UNSC_2014_SPV.7165_spch006_Rwanda.txt,UNSC_2014_SPV.7165_spch006,1749,2506,6,"In the meantime, Rwanda reiterates its call for respect for Ukraine's independence, sovereignty and territorial integrity. We believe in the right to peaceful demonstration, but we firmly condemn the use of violence, the seizure of public buildings and the installation of illegal checkpoints by armed protesters.
We therefore believe that Ukraine, like any other country, has a right to restore public order, provided that right is exercised in a proportionate manner.
Nonetheless, the crisis in eastern Ukraine is not merely a matter of public order but a political issue that must be resolved through genuine dialogue with all Ukrainian parties, with a view to ensuring sustainable peace and equal rights for all, including the Russian-speaking minority."
294,UNSC_2014_SPV.7165_spch006_Rwanda.txt,UNSC_2014_SPV.7165_spch006,2506,2508,7,"

"
295,UNSC_2014_SPV.7165_spch006_Rwanda.txt,UNSC_2014_SPV.7165_spch006,2508,2893,8,"To conclude, we reiterate our strong belief that while public meetings of the Council are important for its members to continue monitoring this crisis, the only way to solve the crisis in Ukraine is through the exercise of political will and the influence of all the countries and regional organizations involved, in order to ensure a political and diplomatic solution to the conflict."
296,UNSC_2014_SPV.7165_spch006_Rwanda.txt,UNSC_2014_SPV.7165_spch006,2893,2895,9,"

"
297,UNSC_2014_SPV.7165_spch006_Rwanda.txt,UNSC_2014_SPV.7165_spch006,2895,2895,10,
298,UNSC_2014_SPV.7165_spch015_Russian_Federation.txt,UNSC_2014_SPV.7165_spch015,0,517,0,"The recent events in south-eastern Ukraine and the country as a whole are of the most serious concern. The Kyiv regime, spurred on by Western well-wishers, are stubbornly pushing the country to disaster. Today, Western colleagues have spoken many critical words regarding the activities of protesters in south-eastern Ukraine. If our Western colleagues had actually demonstrated a tenth of that commitment to maintaining order during the events at the Maidan then perhaps the current crisis could have been prevented."
299,UNSC_2014_SPV.7165_spch015_Russian_Federation.txt,UNSC_2014_SPV.7165_spch015,517,519,1,"

"
300,UNSC_2014_SPV.7165_spch015_Russian_Federation.txt,UNSC_2014_SPV.7165_spch015,519,2430,2,"On 17 April in Geneva, agreement was reached that all sides should refrain from any types of violence, intimidation or provocation. However, in just a matter of days, there was a resumption ofthe so-called counter-terrorist, but actually punitive, operations - out and out violations of that agreement. In the south-east, there was a deployment of roughly 15,000 military personnel, tanks, armed vehicles, artillery, aircraft and subdivisions of Right Sector Banderists. As the first attempts to bring military pressure to bear on the south-east led to the defection of some Ukrainian military to the side of the protesters, today the sub-units are staffed by those from the west of the country. One might wonder what political and psychological effect that has had on the south-east and how it ties in with the task of ensuring the territorial integrity of the country.
In Geneva, it seemed that there was a window of opportunity for a significant de-escalation of the situation in Ukraine at the beginning of broad national dialogue. However, almost immediately following the declarations and actions of the Kyiv Government authorities, it became clear that they had no intention of implementing the agreement, just as they did not intend to implement the agreement of 21 February.
In both cases, that treachery led to bloodshed.
Unfortunately, it is difficulty to speak of confidence in the current coalition in Kyiv when the defence and law-enforcement agencies are essentially controlled by the Svoboda Party, whose political platform is based on declarations issued by Nazi collaborators in June 1941. Pursuant to those declarations, real Ukrainians should have collaborated with Hitler to establish a new order in Europe. I would recall that the collaborators and the followers of Bandera killed not only Jews, Poles and Soviet soldiers but also Ukrainians who refused to subscribe to their sloganeering."
301,UNSC_2014_SPV.7165_spch015_Russian_Federation.txt,UNSC_2014_SPV.7165_spch015,2430,2432,3,"

"
302,UNSC_2014_SPV.7165_spch015_Russian_Federation.txt,UNSC_2014_SPV.7165_spch015,2432,3180,4,"In Geneva, there was agreement on the need for a full rejection of extremism. However, the Right Sector Banderists, instead of laying down their weapons, headed to the east of Ukraine. As was declared, the Banderist army crossed the Dnepr. Neither the Right Sector with its Nazi slogans nor any other radical organizations have laid down their arms. On the contrary, those groups have become legal. They are forming military battalions with names like Dnepr and Donbass in their ranks. How could the militias in the east be convinced to disarm or vacate buildings if they have been surrounded, as has happened in Sloviansk, by subdivisions of the Ukrainian armed forces and the so-called National Guard, comprised of fighters from the Right Sector."
303,UNSC_2014_SPV.7165_spch015_Russian_Federation.txt,UNSC_2014_SPV.7165_spch015,3180,3182,5,"

"
304,UNSC_2014_SPV.7165_spch015_Russian_Federation.txt,UNSC_2014_SPV.7165_spch015,3182,3681,6,"In Geneva, there was agreement that there had to be a single approach to all illicit activities in Ukraine from whichever side they might emanate - that is, from Kyiv, the west, the east or the south. However, the Maidan remains occupied - cement blockades are still in place - as are several buildings in Kyiv. No one has liberated anything in Kyiv. In Washington, DC, they are saying, uncritically, that the buildings have been legally rented. But by whom? They have been rented by armed fighters."
305,UNSC_2014_SPV.7165_spch015_Russian_Federation.txt,UNSC_2014_SPV.7165_spch015,3681,3683,7,"

"
306,UNSC_2014_SPV.7165_spch015_Russian_Federation.txt,UNSC_2014_SPV.7165_spch015,3683,4561,8,"In Geneva, there was agreement that there should be amnesty for protestors. However, instead of that, the People's Governor of Donetsk, Pavel Gubarev, who never had weapons in his hand, remains in prison. He is a political prisoner, arrested just because he called for a referendum on the federalization of Ukraine.
The monitors of the Organization for Security and Cooperation in Europe (OSCE) confirm that he was tortured and that he is now engaged in an indefinite hunger strike. Mr. Gubarev is far from being the only political prisoner of the Kyiv regime. One can speak of widespread witch hunts for those who have dared to express their disagreement with the Government in the Maidan. According to our sources, in the Donetsk region there are already about 10 cases of politically motivated kidnappings of people who were later transported to Kyiv by the special services."
307,UNSC_2014_SPV.7165_spch015_Russian_Federation.txt,UNSC_2014_SPV.7165_spch015,4561,4563,9,"

"
308,UNSC_2014_SPV.7165_spch015_Russian_Federation.txt,UNSC_2014_SPV.7165_spch015,4563,7284,10,"On 28 April, there was an attack on the life of the popular mayor of Kharkiv, Hennadiy Kernes. My colleague from the United Kingdom rushed to say that the protesters in the south-east participated in that crime. That demands a careful investigation of the case. Let us not try to prejudge the outcome. It is true that Mr. Kernes had indeed spoken out about the chaos in other regions of Ukraine, and there were serious political battles between him and one of the heads of the defence and law-enforcement agencies. On the same day - 28 April - at the Kherson airport, the presidential candidate's plane was blocked. He had been travelling as part ofthe presidential campaign. He was attacked. In early April another candidate, Oleh Tsarev, was severely beaten. He was the only candidate for the presidential election without State protection.
Mr. Tsarev was stripped of his right to participate in the televised debates. In that context, can we speak about the peaceful nature of the electoral campaign in Ukraine and of freedom of expression for its civilians? The key point of the Geneva agreement was broad national dialogue, which was to take into account the interests of all regions and political formations.
The Kyiv Government made certain promises with regard to constitutional reforms and upholding the rights of minorities. But what about national dialogue and reform? According to meadia reports, today Mr. Yatsenyuk submitted to the Rada some sort of draft constitution. It is not really clear how it was prepared.
What is certain is that it was not an open and inclusive process. In fact, the Party of Regions, which represents the rest of the east of the country, was excluded from the process. It is no surprise that the draft was immediately criticized in the Rada by all sides. We did not hear any reasonable answers to key questions, such as how the federalization or decentralization of the country would take place. It seems such things are to be substituted by some type of broadening of municipalities. How is the issue of the status of the Russian language to be resolved? Can anyone seriously assert that all those activities by Kyiv are a solution to the political crisis aimed at stabilizing Ukraine? Instead of genuine collective work to bring Ukraine out of the crisis, which was brought about by political misadventurism, our colleagues from the United States and the European Union have preferred to make strong insinuations against Russia and thinking up some sort of sanctions that are pointless and counterproductive. Perhaps they are satisfactory to some one, but the responsibility for the future of Ukraine, Europe and the world is not being considered - at least not by these people."
